0.000000000000000000e+00,1.000000000000000000e+00
5.000000000001530998e-05,9.988205152780808005e-01
1.000000000000306200e-04,9.997048225873562677e-01
1.500000000000459299e-04,9.999999999999997780e-01
2.000000000000612399e-04,9.985261537421212807e-01
2.500000000000765499e-04,9.967642484543363102e-01
3.000000000000918599e-04,9.973507395145290166e-01
3.500000000001071698e-04,9.950096183598713395e-01
4.000000000001224798e-04,9.947178839944222917e-01
4.500000000001377898e-04,9.950096183598694521e-01
5.000000000001530998e-04,9.950096183598725608e-01
5.500000000001684097e-04,9.967642484543361991e-01
6.000000000001837197e-04,9.970573928305164202e-01
6.500000000001990297e-04,9.985261537421212807e-01
7.000000000002143397e-04,9.979380406880435928e-01
7.500000000002296496e-04,9.991150804492878734e-01
8.000000000002449596e-04,9.982319956193508315e-01
8.500000000002602696e-04,9.985261537421208367e-01
9.000000000002755796e-04,9.988205152780761376e-01
9.500000000002908895e-04,9.967642484543359771e-01
1.000000000000306200e-03,9.955936896311603501e-01
1.050000000000321509e-03,9.947178839944218476e-01
1.100000000000336819e-03,9.929716818828200342e-01
1.150000000000352129e-03,9.929716818828193681e-01
1.200000000000367439e-03,9.932622161664534932e-01
1.250000000000382749e-03,9.941350167148687023e-01
1.300000000000398059e-03,9.958860269735854143e-01
1.350000000000413369e-03,9.970573928305149769e-01
1.400000000000428679e-03,9.973507395145283505e-01
1.450000000000443989e-03,9.967642484543361991e-01
1.500000000000459299e-03,9.967642484543355330e-01
1.550000000000474609e-03,9.961785657454668153e-01
1.600000000000489919e-03,9.950096183598713395e-01
1.650000000000505229e-03,9.944263501852493858e-01
1.700000000000520539e-03,9.944263501852470544e-01
1.750000000000535849e-03,9.935529499221507077e-01
1.800000000000551159e-03,9.921012737071066567e-01
1.850000000000566469e-03,9.926813468553706832e-01
1.900000000000581779e-03,9.921012737071063237e-01
1.950000000000597089e-03,9.926813468553723485e-01
2.000000000000612399e-03,9.967642484543330905e-01
2.050000000000627709e-03,9.988205152780786911e-01
2.100000000000643019e-03,9.997048225873578220e-01
2.150000000000658329e-03,9.985261537421219469e-01
2.200000000000673639e-03,9.985261537421202815e-01
2.250000000000688949e-03,9.970573928305147549e-01
2.300000000000704259e-03,9.961785657454657050e-01
2.350000000000719569e-03,9.955936896311600171e-01
2.400000000000734879e-03,9.953015534994058555e-01
2.450000000000750189e-03,9.941350167148701455e-01
2.500000000000765499e-03,9.926813468553715714e-01
2.550000000000780809e-03,9.926813468553721265e-01
2.600000000000796119e-03,9.938438833661179528e-01
2.650000000000811429e-03,9.950096183598724497e-01
2.700000000000826739e-03,9.967642484543363102e-01
2.750000000000842049e-03,9.973507395145289056e-01
2.800000000000857359e-03,9.961785657454641507e-01
2.850000000000872669e-03,9.967642484543349779e-01
2.900000000000887979e-03,9.964713061659055127e-01
2.950000000000903289e-03,9.964713061659047355e-01
3.000000000000918599e-03,9.958860269735863024e-01
3.050000000000933909e-03,9.935529499221503746e-01
3.100000000000949218e-03,9.938438833661187299e-01
3.150000000000964528e-03,9.921012737071057686e-01
3.200000000000979838e-03,9.915219950009884764e-01
3.250000000000995148e-03,9.929716818828175917e-01
3.300000000001010458e-03,9.923912108685487565e-01
3.350000000001025768e-03,9.929716818828208114e-01
3.400000000001041078e-03,9.921012737071067678e-01
3.450000000001056388e-03,9.923912108685476463e-01
3.500000000001071698e-03,9.921012737071059906e-01
3.550000000001087008e-03,9.912326530274124803e-01
3.600000000001102318e-03,9.912326530274124803e-01
3.650000000001117628e-03,9.900772626739546833e-01
3.700000000001132938e-03,9.909435090214232522e-01
3.750000000001148248e-03,9.929716818828171476e-01
3.800000000001163558e-03,9.932622161664530491e-01
3.850000000001178868e-03,9.944263501852502740e-01
3.900000000001194178e-03,9.944263501852483866e-01
3.950000000001209488e-03,9.947178839944209594e-01
4.000000000001224798e-03,9.938438833661168426e-01
4.050000000001240108e-03,9.935529499221512628e-01
4.100000000001255418e-03,9.923912108685496447e-01
4.150000000001270728e-03,9.912326530274112590e-01
4.200000000001286038e-03,9.895007510382223259e-01
4.250000000001301348e-03,9.889250261641920892e-01
4.300000000001316658e-03,9.889250261641909789e-01
4.350000000001331968e-03,9.903658140578777136e-01
4.400000000001347278e-03,9.912326530274124803e-01
4.450000000001362588e-03,9.915219950009867000e-01
4.500000000001377898e-03,9.926813468553691289e-01
4.550000000001393208e-03,9.926813468553722375e-01
4.600000000001408518e-03,9.912326530274113701e-01
4.650000000001423828e-03,9.903658140578794900e-01
4.700000000001439138e-03,9.892127903619206686e-01
4.750000000001454448e-03,9.897889084048706598e-01
4.800000000001469758e-03,9.883500863588997598e-01
4.850000000001485068e-03,9.874891449637001051e-01
4.900000000001500378e-03,9.874891449637008822e-01
4.950000000001515688e-03,9.872025552074888965e-01
5.000000000001530998e-03,9.883500863588985386e-01
5.050000000001546308e-03,9.886374582335700767e-01
5.100000000001561618e-03,9.906545627693587042e-01
5.150000000001576927e-03,9.895007510382207716e-01
5.200000000001592237e-03,9.874891449636995500e-01
5.250000000001607547e-03,9.869161604560996448e-01
5.300000000001622857e-03,9.843473484769965642e-01
5.350000000001638167e-03,9.829269927906523208e-01
5.400000000001653477e-03,9.820770837908171513e-01
5.450000000001668787e-03,9.817941636309939213e-01
5.500000000001684097e-03,9.820770837908179285e-01
5.550000000001699407e-03,9.820770837908188167e-01
5.600000000001714717e-03,9.834945579361689116e-01
5.650000000001730027e-03,9.849168397887412274e-01
5.700000000001745337e-03,9.860581441393952984e-01
5.750000000001760647e-03,9.857725273173540970e-01
5.800000000001775957e-03,9.863439551308943454e-01
5.850000000001791267e-03,9.846319975668107460e-01
5.900000000001806577e-03,9.834945579361695778e-01
5.950000000001821887e-03,9.826434981663394463e-01
6.000000000001837197e-03,9.798190613743894550e-01
6.050000000001852507e-03,9.795376641716031507e-01
6.100000000001867817e-03,9.798190613743894550e-01
6.150000000001883127e-03,9.784139679476229201e-01
6.200000000001898437e-03,9.789754379441667487e-01
6.250000000001913747e-03,9.784139679476219209e-01
6.300000000001929057e-03,9.789754379441645282e-01
6.350000000001944367e-03,9.786946085173839904e-01
6.400000000001959677e-03,9.795376641715980437e-01
6.450000000001974987e-03,9.801006482384581053e-01
6.500000000001990297e-03,9.781335160345514534e-01
6.550000000002005607e-03,9.781335160345503432e-01
6.600000000002020917e-03,9.772932902364515062e-01
6.650000000002036227e-03,9.736709108892235287e-01
6.700000000002051537e-03,9.745038470604823200e-01
6.750000000002066847e-03,9.731165469063789430e-01
6.800000000002082157e-03,9.722863872281093389e-01
6.850000000002097467e-03,9.731174152363064600e-01
6.900000000002112777e-03,9.711829515401816382e-01
6.950000000002128087e-03,9.700815860370551880e-01
7.000000000002143397e-03,9.706319024620225777e-01
7.050000000002158707e-03,9.717347348118737793e-01
7.100000000002174017e-03,9.709073353232877679e-01
7.150000000002189326e-03,9.703566527639909678e-01
7.200000000002204636e-03,9.695320007293453113e-01
7.250000000002219946e-03,9.687089902636112360e-01
7.300000000002235256e-03,9.673409401060866220e-01
7.350000000002250566e-03,9.665222820373402524e-01
7.400000000002265876e-03,9.643471137401742332e-01
7.450000000002281186e-03,9.627224061857383441e-01
7.500000000002296496e-03,9.627224061857383441e-01
7.550000000002311806e-03,9.627224061857379001e-01
7.600000000002327116e-03,9.621825439437321492e-01
7.650000000002342426e-03,9.640760243208931213e-01
7.700000000002357736e-03,9.632638270835073291e-01
7.750000000002373046e-03,9.616433910319177603e-01
7.800000000002388356e-03,9.616425465206606127e-01
7.850000000002403666e-03,9.600276500291322623e-01
7.900000000002418976e-03,9.586881485077429765e-01
7.950000000002434286e-03,9.560189131874790025e-01
8.000000000002449596e-03,9.531031293675572558e-01
8.050000000002464906e-03,9.520483799763854726e-01
8.100000000002480216e-03,9.499462472199321494e-01
8.150000000002495526e-03,9.504709651857248254e-01
8.200000000002510836e-03,9.517853261225746042e-01
8.250000000002526146e-03,9.531031293675589211e-01
8.300000000002541456e-03,9.536319463452067602e-01
8.350000000002556766e-03,9.531023023367444225e-01
8.400000000002572076e-03,9.515216187958569494e-01
8.450000000002587386e-03,9.494238470298506094e-01
8.500000000002602696e-03,9.475962502302901491e-01
8.550000000002618006e-03,9.447426470161850443e-01
8.600000000002633316e-03,9.442269285397305589e-01
